id,target,source,action,action_type,location,date,country,year,news
25368,['Hindu priest'],"['Islamic State', 'IS']",['killing'],['Unknown'],['Jhenidah'],['July 2'],bangladesh,2016,According to US based SITE Intelligence Group Islamic State IS took responsibility for killing Hindu priest Shymananda Das 62 in Jhenidah District reports The Daily Star on July 2
27918,"['Policemen', 'officer', 'Police party', 'Policemen', 'Policemen', 'Assistant Sub Inspector', 'Constable']","['Militants', 'Militants']","['killed', 'fire', 'injuries', 'injured', 'injuries', 'attack']","['Assassination', 'Assassination', 'Assassination', 'Assassination', 'Assassination', 'Assassination']","['Anantnag', 'Anantnag', 'General Bus Stand', 'Anantnag']",['June 4'],india,2016,"Militants killed two Policemen, including an officer, in poll bound Anantnag town in Anantnag District on June 4, reports The Times of India. Militants opened fire on a Police party at General Bus Stand in Anantnag town, at around 11.20 am, resulting in injuries to the two Policemen, a Police official said. He said the injured Policemen were rushed to a hospital where both of them succumbed to their injuries. The deceased have been identified as Assistant Sub Inspector Bashir Ahmad and Constable Reyaz Ahmad. The attack comes ahead of the June 22 polling for by election to Anantnag Assembly seat where Chief Minister Mehbooba Mufti is one of the nine candidates in the fray."
27802,"['Security Forces', 'SFs', 'SFs']","['militants', 'militants']",['fire'],['Armed Assault'],"['Tangmarg', 'Baramulla', 'Kanchipora', 'Tangmarg']",,india,2016,"An encounter broke out on May 27 (today) between militants and Security Forces (SFs) in Tangmarg area in Baramulla District, reports The Hindu. SFs launched a search operation in Kanchipora village of Tangmarg, following information about presence of two militants in the area, a Police official said. Exchange of fire between the two sides started at 6.30 a.m. but so far no casualties were reported from either side, he said."
31722,['person'],,"['injured', 'explosion']","['Bombing/Explosion', 'Bombing/Explosion']","['Khyber Pakhtunkhwa', 'KP']",['June 15'],pakistan,2016,"At least one person was injured in an explosion outside the Mardan residence of former Chief Minister of Khyber Pakhtunkhwa (KP) Ameer Haider Khan Hoti on June 15, reports Dawn."
26483,"['persons', 'Captain of the Army', 'personnel', 'Central Reserve Police Force', 'CRPF', 'civilian', 'CRPF', 'Jammu Kashmir Entrepreneurship Development Institute', 'JKEDI', 'CRPF', 'head Constable', 'Constable driver']","['terrorists', 'militants', 'terrorists']","['killed', 'gunfight', 'attacked', 'injured', 'attack', 'injured', 'injuries']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'NotSpecified', 'Armed Assault']","['Pampore', 'Jammu Srinagar highway']",['February 20'],india,2016,"Four persons including one Captain of the Army, two personnel of the Central Reserve Police Force (CRPF) and one civilian have been killed in an encounter with terrorists in Pampore District which started on February 20, reports Times of India. The gunfight ensued after the militants attacked a CRPF bus on the Jammu Srinagar highway and then entered the multi storey Jammu Kashmir Entrepreneurship Development Institute (JKEDI) building situated close to the highway. 11 CRPF troopers travelling in the bus were injured in the attack. Three of the injured troopers identified as head Constable GD Bhola Prasad of the 144 Battalion, Constable driver RK Raina of the 79 Battalion and one more succumbed to their injuries. The encounter is still going on as the terrorists are holed up in the building."
25283,['Rajshahi University teacher Professor'],"['operational commander', 'Rajshahi Division Jama atul Mujahideen Bangladesh', 'JMB']",['killing'],['Assassination'],['Rajshahi'],['April 23'],bangladesh,2016,"Police on May 16 arrested Maskawat Hasan alias Sakib alias Abdullah, ‘operational commander’ of Rajshahi Division Jama atul Mujahideen Bangladesh (JMB) in Rajshahi District, reports The Daily Star. Police said that Hasan confessed to involve in the killing of Rajshahi University teacher Professor AFM Rezaul Karim Siddiquee on April 23."
28953,"['Security Force', 'SF', 'Central Reserve Police Force', 'CRPF', 'Special Task Force', 'STF', 'District Force']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists']","['Improvised Explosive Device', 'IED', 'explosion', 'landmine']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Bijapur', 'Basaguda Police Station']",['August 12'],india,2016,"A group of Security Force (SF) personnel had a narrow escape from a powerful Improvised Explosive Device (IED) blast triggered by the Communist Party of India Maoist (CPI Maoist) cadres in Bijapur District on August 12, reports Business Standard. However, no one was injured in the explosion, Police said. The Maoists blew the landmine in the forests under Basaguda Police Station area when a joint team of Central Reserve Police Force (CRPF), Special Task Force (STF) and District Force was returning after carrying out a search operation in the region, Police informed."
30020,"['Manipur Chief Minister', 'CM', 'jawan', 'Manipur Rifles']","['IsakMuivah factof National Socialist Council of Nagaland', 'NSCNIM']","['gunfire', 'injured', 'firing']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Ukhrul'],['October 24'],india,2016,"Manipur Chief Minister (CM) Okram Ibobi Singh escaped unhurt when suspected IsakMuivah factof National Socialist Council of Nagaland (NSCNIM) militants opened gunfire as he was getting out of his helicopter at the Ukhrul helipad in Ukhrul District on October 24, reports The Times of India. A jawan of the Manipur Rifles was injured in the firing that took place when the CM was being greeted by officials of Ukhrul, where he was to inaugurate a hospital and a power substatat Hunphung village. The CM s helicopter immediately took off and left for Chingai village but he could not reach Hunphung as members of Tangkhul Naga Long (TNL) blocked roads by burning logs, an official said. Singh then flew back to Imphal."
31578,"['Tablighi Jamaâ€™at', 'TJ']",,"['shot', 'attack']","['Armed Assault', 'Armed Assault']","['F. B Area', 'Gulberg']",['May 11'],pakistan,2016,"Separately, four members of the Tablighi Jama’at (TJ) were shot at and wounded in a sectarian attack while they were preaching in Block 17 of F. B Area in Gulberg Town on May 11, reports Dawn."
28473,"['Policemen', 'Policemen']",['suspected militants'],"['attacked', 'grenade', 'firing', 'grenade', 'grenade', 'firing']","['Bombing/Explosion', 'Bombing/Explosion', 'Armed Assault', 'Bombing/Explosion', 'Bombing/Explosion', 'Armed Assault']",['Kulgam'],['July 15'],india,2016,"At least six Policemen were injured on July 15, as a Police Station in Kulgam District, was attacked with a grenade and firing by suspected militants, who had mixed with a mob of stone pelters,reports Daily Excelsior. “Someone from the mob hurled a grenade towards the police personnel during stone pelting on police station Yaripora. The grenade attack was followed by firing also,” a Police official said. However, as the injured were evacuated from the Police Station premises, all the six injured Policemen were found alive."
32023,,['Unidentified militants'],"['fire', 'killing']","['Armed Assault', 'Armed Assault']","['Kandao', 'Mastung']",['September 5'],pakistan,2016,"Unidentified militants opened fire at a levies official in Kandao area of Mastung District, killing him on the spot on September 5, reports Dawn. No outfit claimed responsibility for the killings."
32727,"['World Vision International Nepalâ€™s Office', 'vehicle']","['Communist Party of Nepal Maoist', 'CPN Maoist', 'unidentified persons', 'CPN Maoist']","['attacked', 'fire']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Nuwakot'],['June 11'],nepal,2016,"Netra Bikram Chand led Communist Party of Nepal Maoist (CPN Maoist) cadres on June 11 attacked the World Vision International Nepal’s Office in Nuwakot District, reports The Himalayan Times. According to Tul Bahadur Pyakurel, a security guard of the office, three unidentified persons entered the office from the front gate and threatened him with life before setting a parked vehicle on fire in the premises of World Vision Office at Battar area. While leaving the scene, the three said they were cadres of Chand led CPN Maoist, he added."
32181,"['Frontier Corps', 'FC', 'FC']",['suspected militants'],"['shot', 'dead', 'fire', 'injuries', 'attack']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Quetta', 'Balochistan']",['October 14'],pakistan,2016,"Three Frontier Corps (FC) personnel were shot dead in Sabzal Road area of Quetta,the provincial capital of Balochistan, on October 14, reports Dawn. According to Police sources, suspected militants opened fire at the FC men. Two men died on the spot, whereas the third succumbed to his injuries on the way to the hospital. The attackers escaped unharmed. There has been no claim of responsibility for the attack."
26391,"['Indian Army', 'Kokrajhar Police', 'security forces']","['militants', 'National Democratic Front of Bodoland', 'NDFB IKS', 'NDFB IKS', 'militants', 'militants', 'militants']","['fire', 'fire']","['Armed Assault', 'Armed Assault']",['Kokrajhar'],['February 14'],india,2016,"In a joint operation, the Indian Army and Kokrajhar Police killed two militants of the I.K. Songbijit faction of the National Democratic Front of Bodoland (NDFB IKS), identified as Sanjib Basumatary alias Khardes and Jangswrang Basumatary alias Ladai at Auzarguri in Kokrajhar District on February 14, reports The Sentinel. “An ambush was laid following a tip off regarding the movement of some NDFB IKS militants in the area. When the militants were challenged, they opened indiscriminate fire, prompting the security forces to retaliate. Two militants were killed in the exchange of fire”, defence spokesman Lieutenant Colonel Suneet Newton said. One of the slain militant, Ladai is wanted by the National Investigation Agency (NIA) in connection with the Adivasi massacre of December 2014 and for kidnapping Hindi speaking people in January 2014. Khardes is also a wanted terrorist involved in subversive acts. Two 7.65mm pistols with five rounds of ammunition, six empty cases of 7.65mm pistol, a 7.62mm AK magazine, six 7.62mm empty cases, eight 7.62mm live rounds, two grenades, some explosives and two mobiles were recovered from the duo, adds The Telegraph."
32214,"['Security Force', 'SF', 'New Sariab Police Training College', 'PTC', 'PTC']","['terrorists', 'terrorists', 'terrorists']","['killed', 'injured', 'attack', 'gunfire', 'suicide bombers']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Bombing/Explosion']",['Balochistan'],['October 24'],pakistan,2016,"At least 60 Security Force (SF) personnel were killed, and 165 others were injured as terrorists stormed the New Sariab Police Training College (PTC), some 13 kilometres away from Quetta,the provincial capital of Balochistan, in the night of October 24, reports The Express Tribune. Three terrorists entered the PTC and headed straight for the hostel where around 700 Police recruits were sleeping. The attack began at around 11 10 pm, with gunfire continuing to ring out at the site for several hours. Major causalities were done by two suicide bombers blew them up. SFs killed two terrorists and rescued 250 cadets who were held as hostages. SFs were able to clear the area after 5 hours and the entry, exit routes were opened for traffic in the morning."
29654,['unarmed civilians'],"['People s Liberation Front of India', 'PLFI', 'PLFI', 'PLFI']","['fired', 'killing', 'injured']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Khunti'],['September 26'],india,2016,Six suspected People s Liberation Front of India PLFI cadres were detained from Arki Police Station area in Khunti District in the last two days Superintendent of Police SP of Khunti Anish Gupta said reports The Times of India on September 30 The crackdown took place after 25 PLFI operatives fired indiscriminately on unarmed civilians during a meeting on September 26 killing three and leaving four persons injured The PLFI men suspected it was not a Gram Sabha direct participatory village assemblies but a peace meeting where people held discussions against PLFI and Maoists A manhunt is on in Arki and adjoining areas in search of the PLFI squad which carried out the firing Six people are being interrogated for more information said Gupta Police said they would disclose the identities of the men only after their links with PLFI is established PLFI is a splinter group of the CPI Maoist
32326,"['security guards', 'gas exploration company', 'guards', 'guards']","['Unidentified assailants', 'Baloch Liberation Army', 'BLA']","['shot', 'dead', 'attack', 'killed', 'firing']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Gwadar'],['November 26'],pakistan,2016,"Unidentified assailants on November 26 shot dead two security guards of a gas exploration company near the Pasni area of Gwadar District, reports Daily Times. Levies sources said that the guards were deployed for security of a survey team of Coal Geophysical Company (CGC). The company was conducting a survey for exploration of natural gas in Pasni. A ‘spokesperson’ of the banned Baloch Liberation Army (BLA) Gohram Baloch claimed responsibility of the attack, adds Dawn. Assistant Commissioner Mansoor Gichki said, “The guards killed in the firing belonged to a private security company.”"
31703,['principal of University Law College Quetta'],['unidentified militants'],"['shot', 'dead']","['Assassination', 'Assassination']",['Quetta'],['June 8'],pakistan,2016,"The principal of University Law College Quetta, identified as Barrister Amanullah Achakzai, was shot dead by unidentified militants on Spiny Road in provincial capital Quetta on June 8, reports The Express Tribune."
27105,['local womenâ€™s pressure group'],"['unidentified assailants', 'miscreants']","['fired', 'fired']","['Armed Assault', 'Armed Assault']","['Nungei', 'Thoubal']","['April 11', 'April 11']",india,2016,"A Joint Action Committee (JAC) formed soon after unidentified assailants fired from a double barrel shot gun at a Meira Paibi (local women’s pressure group) shang at Nungei Village under Lilong Police in Thoubal District on April 11, injuring at least 14 persons has demanded the authorities concerned to arrest the culprits within five days, reports Kanglaonline. Speaking at a press conference at the Manipur Press Club, JAC convenor Sanjoy said failure on the part of the government to punish the culprits within the set deadline would cause the people of Nungei to launch severe forms of agitations which could only aggravate the present tension. Sanjoy said three miscreants believed to be from a particular community came on a motorcycle and fired two rounds from a local made shot gun at the local Meira shang around 8pm of April 11. Altogether 14 persons were hit by pellets out of which nine are critically injured, he said."
