id,target,source,action,action_type,location,date,country,year,news
27115,"['Central Reserve Police Force', 'CRPF', 'personnel', 'CRPF', 'personnel']","['Maoists', 'Maoists']","['blast', 'killing', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Sukma'],['March 11'],india,2016,"Maoiststriggered a landmine blast killing a Central Reserve Police Force (CRPF) head Constable and leaving 11 personnel injured in Morli forest area near Kunta town of Sukma District on March 11, reports The New Indian Express. The incident took place as CRPF personnel, deputed to ensure security to road works from Kunta to Gollapalli, were patrolling the area. Talking about the incident, Bastar Inspector General of Police (IGP) S.R.P. Kalluri said though they were taking all precautions, Maoists were able to strike back."
26385,"['Central Reserve Police Force', 'CRPF', 'CRPF']",,"['hurt', 'blast']","['Bombing/Explosion', 'Bombing/Explosion']",['Dantewada'],['February 13'],india,2016,"Three Central Reserve Police Force (CRPF) troopers were hurt in a landmine blast in Kondapara area of Dantewada District on February 13, reports The Times of India.“They (CRPF men) sustained minor injuries and all are out of danger. First aid has been given to them. They shall be airlifted to Raipur for further treatment,” IGP Kalluri said."
25850,"['Border Security Force', 'BSF', 'Security Forces', 'BSF']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'Maoists']","['killed', 'blast', 'killed', 'killing']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Koraput'],['January 8'],india,2016,"Two Border Security Force (BSF) personnel were killed and another sustained injuries in landmine blast triggered by the Communist Party of India Maoist (CPI Maoist) in an area near Kaliajhula forests under Boipariguda Police limits in Koraput District on January 8, reports New Indian Express. Sources said the Maoists, who had killed a local trader, Shakti Samant (37), late on January 7, had planted landmines anticipating movement of the Security Forces. When the news of the killing was reported, the BSF sent in a team to comb the area. A 30 member team was combing the forests when the Maoists triggered the landmines."
32051,['member'],"['Tehreek e Taliban Pakistan', 'TTP', 'TTP']",['shot'],['Assassination'],['Peshawar'],['September 11'],pakistan,2016,"A senior member of the polio eradication campaign, identified as Doctor Zakaullah Khan, was shot dead in a targeted attack in provincial capital Peshawar on September 11, reports Dawn. Jama at ul Ahrar (JuA), a breakaway faction of the Tehreek e Taliban Pakistan (TTP), claimed responsibility for the attack. TTP JuA spokesman Ehsanullah Ehsan while claiming responsibility for the attack in a statement vowed to carry out more attacks."
31790,"['Police', 'civilians', 'police']",,"['killed', 'injured', 'blast', 'killed']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Peshawar'],['June 30'],pakistan,2016,"A Police constable, identified as Farmanullah, was killed and six other civilians were injured in a roadside bomb blast on Pajagi Road in Peshawar, the provincial capital of Khyber Pakhtunkhwa, on June 30, reports Daily Times. “Exact target of the bomb has not been determined at the moment but the explosion killed a policeman identified as Farmanullah, who was deputed guard of a retired judge and was on his way to duty,” said Wasim Riaz, a senior police official."
27519,"['Police', 'Army', 'Army']","['Hizbul Mujahideen', 'HM', 'militants', 'militants', 'HM', 'militants']",['fired'],['Armed Assault'],['Pulwama'],['May 7'],india,2016,"Three Hizbul Mujahideen (HM) militants were killed in a joint encounter by Police and Army during a search operation in Panzgam village of Pulwama District early on May 7 (today), reports The Times of India. As the forces were conducting a search operation, the hiding militants fired upon them, triggering an encounter, an Army official said. As a result, three HM militants were killed. They were identified as Ashfaq Ahmad Dar, a resident of Dogripora, Ishfaq Ahmad Baba, a resident of Tahab and Haseeb Ahmad, a resident of Brao Bandyun. Three weapons were recovered from the encounter site, he added."
27259,"['Central Reserve Police Force', 'CRPF']","['Communist Party of India Maoist', 'CPI Maoist']","['blast', 'exploded']","['Bombing/Explosion', 'Bombing/Explosion']",['Singhbhum'],['April 20'],india,2016,"Suspected Communist Party of India Maoist (CPI Maoist) cadres on April 20 triggered a bomb blast at an under construction Constable Training Centre, beside a Central Reserve Police Force (CRPF) camp, under Jadugora Police Station limits in East Singhbhum District, reports NDTV. Eleven low intensity bombs were placed on the under constructed boundary wall of the training centre but six of them exploded."
31767,"['Police', 'Police', 'Police']","['Tehreek e Taliban Pakistan', 'TTP', 'militants']",['fire'],['Armed Assault'],"['Malir', 'Karachi', 'Malir']","['June 24', 'June 24']",pakistan,2016,"Three Tehreek e Taliban Pakistan (TTP) militants were shot dead during a raid in Malir Town of Karachi, the provincial capital of Sindh on June 24, reports The News. Senior Superintendent of Police (SSP) Rao Anwar of District Malir said that on seeing the Police approaching, the terrorists opened fire. The Police retaliated and after a brief encounter arrested three suspects in an injured condition. Later, three of the suspects succumbed to their injuries. A Kalashnikov and two pistols were recovered from their possession. SSP Anwar said one terrorist was identified as Iqbal Swati. They were wanted in a number of cases of target killings and kidnappings for ransom.Meanwhile, the paramilitary force seized a huge cache of weapons in Surjani Town area of Gadap Town during a raid on June 24, reports The News. The spokesman for the Sindh Rangers said the arrested suspect belongs to the militant wing of the Muttahida Qaumi Movement (MQM). During the search of the hideout, a light machinegun, a .22 rifle, 11 sub machineguns, a 7mm rifle, three 30 bore pistols, two 32 bore pistol, a binocular and 12,817 bullets were found and seized."
31986,['man'],"['unidentified', 'unidentified']","['killed', 'fired', 'shot', 'injured']","['NotSpecified', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Hangu', 'Hangu']",['August 29'],pakistan,2016,"Separately, a man was killed and another sustained injuries when unidentified motorcyclists fired at them in Raisan area of Hangu District on August 29, reports The News. Sources said that unidentified motorcycle bourne assailants shot and injured Hanif Jan and Muhammad Karim. They were taken to the District Headquarters Hospital in Hangu where Muhammad Karim succumbed to his injuries while Hanif Jan was referred to a hospital in Peshawar due to his precarious condition. Following the incident, the police launched a search operation in the area and arrested 10 suspected persons. The police seized four hand grenades, Kalashnikov, two pistols and ammunition from their possession."
26087,"['Police', 'Police', 'Police']","['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'killed']","['Unknown', 'Unknown']","['Aurangabad', 'Aurangabad']",['January 26'],india,2016,"The Communist Party of India Maoist (CPI Maoist)cadres killed a junior Police, identified as Girija Paswan in Aurangabad District, reports Deccan Herald on January 26. The Maoists claimed that the 35 year old Paswan was shot dead precisely because he had turned into a ‘Police informer’ and was suspected to have told his superiors about the whereabouts of Rajiv alias Bihari, a Maoist leader. Rajiv and his accomplices were killed by the Aurangabad Police earlier this month."
28332,"['person', 'supporter']","['Communist Party of India Maoist', 'CPI Maoist', 'CPI Maoist', 'CPI Maoist', 'CPI Maoist']",['killed'],['Unknown'],['Gumla'],['July 6'],india,2016,"Suspected Communist Party of India Maoist (CPI Maoist) cadres on July 6 night killed a person on the suspicion of being a Jharkhand Jan Mukti Parishad (JJMP) supporter in Reheldag village under Bishunpur Police Station in Gumla District, reports The Times of India. Police found the bullet ridden body on July 7. The JJMP is a splinter group of the CPI Maoist. The deceased has been identified as Ranjit Oraon, said Bishunpur Police Station Office in Charge (OIC). The CPI Maoist and JJMP are trying to establish their dominance in the District, a source said. Two years ago, the CPI Maoist issued a press release with the names of those who had left the outfit with arms and had been working against them in the area."
27919,"['sarpanch', 'sarpanch']","['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'shot']","['Assassination', 'Armed Assault']",['Kanker'],['June 5'],india,2016,"A village sarpanch (head of village level local self government institution) was killed by suspected Communist Party of India Maoist (CPI Maoist) cadres in Kanker District on June 5, reports The Business Standard. Kunwar Singh Gota (40) sarpanch of Mura village under Korar Police Station limits was allegedly shot dead at his native place. As per preliminary information, the victim was picked up by some armed men from his house in Mura. Subsequently, they pumped bullets into him leaving him dead on the spot."
30714,"['persons', 'houses', 'persons']","['assailants', 'assailants']","['fired', 'ablaze', 'firing']","['Armed Assault', 'Facility/Infrastructure Attack', 'Armed Assault']",['Thoubal'],['December 14'],india,2016,"At least two persons were injured when violent confrontation broke out between two groups of people at Lilong Nungei in Thoubal District on December 14, reports The Sangai Express. A group of armed assailants came to a neighbouring locality at around 4 pm. They fired several rounds of bullets in addition to setting ablaze four houses located in the southern direction of the locality. It is reported that two persons were injured in the firing. The assailants also looted all the articles kept in two huts and a shop located in the northern side of the locality."
27857,['person'],['Unidentified assailants'],['shot'],['Armed Assault'],['Khasi Hills'],['May 30'],india,2016,"Unidentified assailants shot at one person, identified as Micheal Nongtnger while he was entering a jungle at Porkhadoh village in West Khasi Hills District on May 30, reports The Shillong Times. Nongtnger sustained grievous injuries and is presently undergoing treatment at Nongstoin Civil Hospital. A case has been registered in this connection.Meghalaya Police will strategically deploy the new Special Multi Task Force 10 (SF 10) in counter insurgency operations in Garo Hills, reports The Shillong Times on June 1. Officials informed that the SF 10 would be deployed in a phased manner for counter insurgency operations as well as for other duties in the State. The SF 10 is the first specialized Police unit in Meghalaya which would have 180 posts exclusively reserved for women out of the total of 1200 posts. According to officials, out of the 530 candidates who were recruited in the force, half of them have completed their training. The rest will complete their training by August this year (2016).The area of focus of the SF 10 will be to tackle insurgency, engage in riot control and to ensure communal harmony especially in the border areas. Formation of the SF 10 was necessitated in the context of lack of sufficient police strength to tackle militancy and other law and order problems in the State. In the unit, regular trainings would be mandatory and special emphasis would be given on their physical fitness."
30080,"['Security Force', 'SF']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'Maoists']","['fire', 'fire']","['Armed Assault', 'Armed Assault']",['Malkangiri'],['October 27'],india,2016,"Two more Communist Party of India Maoist (CPI Maoist) were shot dead in the Chitrakonda forest area of Malkangiri District on October 27, taking the rebel toll to 30 in the third encounter in as many days, reports New Indian Express. The Security Force (SF) personnel ran into a group of Maoists in the dense forest of Chitrakonda during the ongoing combing operations and warned the latter to surrender. However, the rebels opened fire in a bid to escape, Visakhapatnam (rural) Superintendent of Police (SP) Rahul Dev Sharma said. The exchange of fire continued for about 20 minutes. When the guns fell silent, the Police found two bodies. “Their photos would be released shortly. The police are willing to help injured Maoists get medical treatment if they are willing to surrender,” Sharma said."
26255,"['Security Force', 'SF']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists']","['fire', 'fire']","['Armed Assault', 'Armed Assault']","['Kandhamal', 'Kandhamal']",['February 5'],india,2016,"A group of Communist Party of India Maoist (CPI Maoist) cadres exchanged fire with Security Force (SF) personnel near Dongarjoda village under Gochhapada Police Station limits of Kandhamal District on February 5, reports The Hindu. Kandhamal Superintendent of Police (SP) Kunwar Vishal Singh said when the Special Operation Group (SOG), District Voluntary Force (DVF) and Central Reserve Police Force (CRPF) personnel involved in a joint anti Maoist operation in the area asked the Maoists hiding in the forest to surrender they opened fire at the security personnel."
29608,"['Naxal Left Wing Extremism', 'LWE']","['Maoists', 'Maoists', 'Maoists']","['killed', 'killed', 'killed', 'killed']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Narayanpur', 'Narayanpur', 'Narayanpur', 'Narayanpur', 'Narayanpur']",['September 26'],india,2016,"Two Maoists ‘commanders’ were killed in a separate encounter in Narayanpur District on September 26, reports The Pioneer. “In a stunning blow to the Naxal Left Wing Extremism (LWE) organisation, two commanders — Tirupati and Lokesh of the PLGA (CPI Maoists’ military wing People’s Liberation Guerrilla Army) Company No.6 — were killed in an encounter with the DRG (District Reserve Guard) in the forest of Banspal Toinar of Narayanpur district,” said SP of Narayanpur, Abhishek Meena in a statement. The deceased Maoists were identified as Tirupati alias Akash, a resident of Madded area in Bijapur District, and Lokesh alias Ramesh, a resident of Tiraknar under Dhaurai Police Station. Drag marks and blood spots near the encounter site indicated that more than six Naxals were killed or injured in the encounter but other Naxals managed to flee with dead bodies in the forest. Weapons and other Naxal items were also recovered during the search. Additional parties have been sent to the area where they are searching for the rest of the Naxal party which fled after the encounter. The dead bodies of the killed Naxals are being brought to Narayanpur. Rest of the details would be available when the parties involved in the encounter reach Narayanpur,” added Meena in the statement."
26920,['commander'],"['Communist Party of India Maoist', 'CPI Maoist']","['thrashed', 'shot']","['Unarmed Assault', 'Armed Assault']",,['March 29'],india,2016,"A Communist Party of India Maoist (CPI Maoist) ‘area commander’ identified as Bhanu Singh and his associate Chhotu Korwa alias Mister thrashed and shot a Primary Agriculture Co Operative Society (PACS) ‘President’ Banwari Prasad (40) of Beta panchayat (village level local self government institution) of Chinia block in Garwah District on March 29 after the latter denied them levy, reports The Times of India. Banwari is currently undergoing treatment at Garhwa hospital."
27053,"['villagers', 'villagers', 'villagers', 'villagers']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'Maoists', 'Maoists', 'Maoists']","['killed', 'abducted', 'killed', 'killed', 'abducted']","['Armed Assault', 'Kidnapping', 'Armed Assault', 'Armed Assault', 'Kidnapping']","['Kondagaon', 'Kanker', 'Kudur', 'Kondagaon', 'Kudur', 'Kudur', 'Kondagaon']","['April 6', 'April 4', 'April 5']",india,2016,"Three villagers were killed allegedly by Communist Party of India Maoist (CPI Maoist) cadres in separate incidents in Bastar region of Chhattisgarh on April 6, reports The Hindu. While two villagers, who were abducted from a village in Kondagaon District, were allegedly killed by Maoists after holding a ‘Jan Adalat’ (kangaroo court), another was killed in Kanker District. “The victims, identified as Budhru and Manku, tribals from Kudur village under Mardapal police station limits, were brutally beaten to death,” Kondagaon Superintendent of Police (SP) JS Watti said. As per preliminary information, three villagers from Kudur area were abducted by Maoists on April 4, and two others picked up on April 5. Subsequently, the Maoists held a ‘Jan Adalat’ around 15 kilometres from Kudur in Tilam Becha area, which falls in Narayanpur District, the SP said. “The Naxals Left Wing Extremists, LWEs executed two villagers and released three,” he said. Becha area is said to be the strong base of the Maoists, which lies on the tri junction of Bastar Kondagaon Narayanpur Districts around 400 kilometres away from Raipur."
30018,"['Andhra Pradesh', 'AP', 'Police', 'AP', 'Police', 'Police', 'police', 'Andhra Pradesh', 'Andhra Pradesh', 'police', 'Police', 'AP', 'Police']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoists', 'Maoists', 'Maoists', 'Maoists']","['encounter', 'encounter', 'encounter', 'encounter', 'encounter']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']","['Odisha', 'Jantri', 'Malkangiri', 'Odisha', 'Odisha', 'Malkangiri', 'Odisha', 'Malkangiri', 'Odisha']",['October 24'],india,2016,"Eighteen Communist Party of India Maoist (CPI Maoist) cadres were killed in an encounter with a combined team of Andhra Pradesh (AP) and Odisha Police near Jantri in Malkangiri District of Odisha, in the Andhra Odisha Border (AOB) area, in the early hours on October 24 (today), reports The Times of India. According to AP Police, two constables of Greyhounds, an elite anti Maoist force, were injured in the encounter that occurred during a routine combing operation being jointly carried out by Police of both the States at Ramgurha in Malkangiri District of Odisha. The operation spot comes under Chitrakonda police limits of Malkangiri. The joint operation was carried out in cut off areas of Chitrakonda close to Andhra Pradesh border. We seized some weapons from the Maoists, Additional Director General (ADG), (intelligence) of Odisha Arun Sarangi told TOI. Sarangi said the blueprint of the operation was finalized two days ago. We had tip off about movement of the Maoists in the cut off area. We informed the Andhra Pradesh police for assistance, Sarangi said, adding The bodies will be brought to Chitrakonda for identification and post mortem. The face off between the Security Force (SF) personnel and the Maoists lasted for about an hour. The rebels were said to be resting after a meeting when the encounter took place. Police have recovered four AK 47 rifles from the scene of the encounter. AP Director General of Andhra Police Nanduri Sambasiva Rao said combing operation was still continuing as there was information that there were some more Maoists roaming in the region. Sources said that top Maoist leaders like Gajarla Ravi alias Uday, Bengal Sudhir, Anil, RK alias Saketh s son Munna, Bakuri Venkata Ramana alias Ganesh and others were in the area at the time of the encounter."
26969,"['Security Force', 'SF', 'SF']","['Maoist', 'CPI Maoist', 'Maoists', 'Maoist']","['injured', 'firing']","['Armed Assault', 'Armed Assault']",['Garhwa'],['April 1'],india,2016,"One Maoist was injured in an encounter between the CPI Maoist and the Security Force (SF) personnel at Chapla village in Garhwa District in the wee hours of April 1, reports Business Standard. The encounter took place when a team of CRPF personnel and District armed personnel rushed to the village following a tip off that a squad led by ‘area commander’ Bhanu had assembled there, sources said. The SF personnel were conducting raids in the village when the Maoists started firing at them forcing them to retaliate in self defense, sources said, adding that one Maoist sustained bullet injury. Bhanu and his two aides managed to escape, Superintendent of Police (SP) Priyadarshi Alok said."
31353,['Policemen'],['assailants'],['shot'],['Assassination'],['Dera Ismail Khan'],['March 24'],pakistan,2016,"Unidentified motorcycle bourne assailants shot dead two Policemen in Dera Ismail Khan of same District on March 24, reports Daily Times."
27451,['driver'],['unidentified assailants'],"['abduction', 'murder']","['Kidnapping', 'Assassination']","['Ukhrul', 'Shongphel', 'Ukhrul']",['April 3'],india,2016,"United Naga Council (UNC) on May 3, condemned in the strongest terms the abduction and murder of truck driver PA Chinaoshang (38) of Pharung village under Ukhrul District, reports The Sangai Express. Chinaoshang was abducted by unidentified assailants from a labour camp at Shongphel village on April 3 and later his body was recovered in a decomposed state at Lhangnom village on April 18, UNC general secretary S Milan said in a statement. In addition, The UNC also condemns the barbaric and brutal killing of A Ngairaisung (33) of Phalee village under Somdal Police Station and MK Lungrei (40) of Hungpung village under Ukhrul Police Station on April 22 last by unidentified gunmen."
27455,"['Bharatiya Janata Party', 'BJP']","['Communist Party of India Maoist', 'CPI Maoist']","['attacked', 'attacked']","['Unknown', 'Unknown']",['Vaishali'],['May 4'],india,2016,"Achchutanand, former Bharatiya Janata Party (BJP) Member of legislative Assembly (MLA), from Mahnar, was attacked, allegedly by suspected Communist Party of India Maoist (CPI Maoist) cadres, near Ishopur village in Vaishali District on May 4 night, reports The Telegraph. The former MLA was returning to his native place from a marriage ceremony when he was attacked."
25799,['child'],"['gang', 'abductors', 'gang', 'gang']",['abducted'],['Kidnapping'],"['Mendipather', 'North Garo Hills', 'North Garo Hills']",['January 6'],india,2016,"Garo Hills Policewith the help of Goalpara Police in Assam on January 8 successfully rescued a child who was abducted by a gang from Mendipather area of North Garo Hills on January 6, reports The Shillong Times. North Garo Hills Police with support from Assam Police raided a hideout of the abductors gang and rescued 11 year old Mustaqfizul Rahman. The kingpin of the abduction Biswajit Adhikary was also arrested in the raid and operations on both sides of the inter state border are continuing to nab the rest of the gang who fled after seeing the Police arrive at their hideout."
27079,"['civilians', 'civilians']","['militants', 'Militantâ€™s', 'militants']","['injured', 'grenade', 'grenade', 'grenade', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Bijbehara', 'Anantnag', 'Bijbehara']",['April 8'],india,2016,"Two civilians were injured when militants lobbed a grenade at Army convoy in Bijbehara town in Anantnag District on April 8, reports Daily Excelsior. Militant’s lobbed a grenade at Army convoy in Goriwan area of Bijbehara town. The grenade exsploded on the road resulting in the injuries of two civilians. The injured persons have been identified as Imtiyaz Ahmad Khan of Rainawari Srinagar and Gul Muhammad Thokar of Bijbehera. The militants fled from the spot after carrying out the attack."
31193,"['security personnel', 'others']",['militants'],"['killed', 'injured']","['NotSpecified', 'NotSpecified']","['Kahan', 'Kohlu']",['February 17'],pakistan,2016,"Three security personnel were killed and two others were injured when militants launched an attack on a Levies check post in Kahan area of Kohlu District on February 17, reports The News. After the attack, Security Forces launched a search operation."
25312,"['priest', 'priest']","['attackers', 'Islamic State', 'IS', 'IS']","['hacked', 'stabbed', 'killed']","['Armed Assault', 'Armed Assault', 'Assassination']","['Jhenidah', 'Jhenidah']",,bangladesh,2016,"Ananda Gopal Ganguly (70), a Hindu priest was hacked to death while going to a temple in Jhenidah District, reports The Daily Star. Police said that three attackers on a motorbike intercepted Ananda, who was on a bicycle, in Sonakhali area near Mahishakundu smashan (cremation ground) and stabbed in the neck and his throat was slit. He died on the spot. Hours after the killing, Islamic State (IS) claimed “IS fighters in Bangladesh killed a Hindu priest in Jhenidah, in the west of the country.”"
27821,['youths'],"['People Liberation Front of India', 'PLFI', 'PLFI', 'PLFI', 'PLFI']","['gunned', 'abducted']","['Armed Assault', 'Kidnapping']",['Gumla'],['May 28'],india,2016,"Suspected cadres of People Liberation Front of India (PLFI), gunned down two youths in the forests of Basia area in Gumla District on May 28, reports The Times of India. Police said that six rebels on bikes abducted Ajay Kumar Singh (30) and Raju Kerketta (19) at gunpoint from Bondekera village, around 75km from the district headquarters, around 6pm. The incident took place when the duos, both residents of Bondekera village, were returning from a local market. The suspected PLFI cadres then took them away into the deep forests and shot them from point blank range. Preliminary investigations suggest that the assailants used a .315 bore rifle to pump as many as three bullets into each of them. According to local villagers, Singh was a small time mahua seller and Kerketta used to work for him. A month ago, Singh had a clash with some people, who were suspected to be associated with the PLFI. The murders are probably the fallout of that clash, said a local villager. PLFI is a splinter group of the Communist party of IndiaMaoist (CPIMaoist)."
