id,target,source,action,action_type,location,date,country,year,news
25732,"['machinery', 'machinery']","['Communist Party of IndiaMaoist', 'CPIMaoist']","['ablaze', 'torched']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']","['Sirigidi', 'Nuapada', 'Nuapada']",['January 2'],india,2016,The Communist Party of IndiaMaoist CPIMaoist cadres set ablaze eight pieces of machinery used in road construction work at Sirigidi in Nuapada District on January 2 reports The Times of India The contracting company that has undertaken the project had parked the machinery at the construction site Around 15 armed cadres came to the site and asked the labourers to leave the camp They also snatched their mobile phones The Maoists were opposing construction of a road under the Pradhan Mantri Gram Sadak Yojana PMGSY A tender had been floated for construction of a 7km stretch of road that touches the Chhattisgarh border The rebels never wanted the road to be finished fearing it would be used for movement of security forces said Nuapada Superintendent of Police SP Pinak Mishra The Maoists torched two concrete mixture machines one roller two tankers and two trolleys added the SP
27667,"['Security Forces', 'SFs', 'killed', 'SFs', 'killed', 'SFs', 'killed', 'killed', 'SFs', 'SFs', 'killed']","['militants', 'militants', 'militants', 'militants', 'militants', 'militants', 'militants']","['fire', 'fire']","['Armed Assault', 'Armed Assault']","['Kupwara', 'Shopian', 'Kupwara', 'Shopian']",['May 17'],india,2016,Two militants were killed in two separate encounters between militants and Security Forces SFs in Kupwara and Shopian Districts on May 17 reports Daily Excelsior A senior Police officer said that one militant was killed in an encounter between SFs and militants in Zunrishi Chowkibal forest area in Kupwara District The officer said that a Lashkar e Toiba LeT militant was killed during an encounter started after SFs launched a cordon and search operation in the Zunrishi forest area following specific information about of 5 6 militants of LeT hiding in Zunrishi forest area “At around 6 am today the exchange of fire began Search operation is ongoing to trace the other militants believed to be hiding in the forest area ” he said They said that one militant was killed whose identity is yet to be established while other members fled under the cover of darkness More troops have been rushed to the area and massive forest area has been cordoned off to track the members of the group In the meantime one militant of Hizb ul Mujahideen HM was also killed in a brief gun battle that raged between militants and SFs in Pehlipora village in Shopian District A Police officer said that the encounter started last evening when SFs laid a cordon around the area and militants fired at them “In the exchange of fire one militant identified as Farooq Ahmad Sheikh a resident of Nazneenpora was killed” he added One AK 56 Rifle ammunition and other war like stores were recovered from the terrorist Sources said that the two members of the group managed to flee as the gun battle started
28754,"['man', 'man']","['CPI Maoist', 'Maoists', 'Maoists']","['killed', 'killed']","['Unknown', 'Unknown']","['Bastar', 'Nagarnar', 'Bastar']",['August 1'],india,2016,Meanwhile CPI Maoist cadres killed a young man and threw his body on the Gangaloor road in Bijapur District reports The Hindu on August 1 “The youth was killed with sharp weapons and his body was thrown a km away from a CRPF camp on Gangaloor road The Maoists also left an envelope near the body ” Bastar Range Inspector General of Police IGP S R P Kalluri said In a pamphlet recovered from the envelope the Maoists identified the man as Navin Das Baghel from Nagarnar area of Bastar and accused him of being a “Police agent ”
31902,"['people', 'people', 'officers', 'navigator']",['Afghan Taliban'],"['hostage', 'fire']","['Hijacking', 'Facility/Infrastructure Attack']","['Mati', 'Azra', 'Logar', 'Afghanistan', 'Afghanistan']",['August 4'],pakistan,2016,A Punjab Government Mi17 helicopter on August 4 crashlanded in Mati area of Azra District in Logar Province of Afghanistan where Afghan Taliban took the seven people onboard hostage before setting the helicopter on fire reports Dawn The helicopter was on its way for maintenance to Uzbekistan The seven people included retired military officers and a Russian navigator However conflicting reports from Afghanistan reported that the helicopter belonged to Pakistan military
27727,"['Assam Rifles', 'AR', 'personnel']",['militants'],['gunning'],['Armed Assault'],['Chandel'],['May 22'],india,2016,Chief of Army Staff General Dalbir Singh Suhag on May 25 reviewed the security situation in Manipur where a combing operation to arrest militants responsible for gunning down six Assam Rifles AR personnel in Chandel District on May 22 continued for the fourth day reports Nagaland Post Taking strong note of the attack General Suhag who was earlier the GOC of the 3 Corps based in Dimapur stressed on the need to carry out further intensive operation against those insurgent groups active in the region
30447,"['Communist Party of India Maoist', 'CPI Maoist']","['Commando Battalion for Resolute Action', 'CoBRA']",['killedin'],['Unknown'],"['Latehar', 'Latehar']",['November 23'],india,2016,Six Communist Party of India Maoist CPI Maoist cadres were killedin an encounter with the Commando Battalion for Resolute Action CoBRA commandos of the Central Reserve Police Force CRPF and the Jharkhand Police in Latehar District on November 23 today reports New Indian Express CRPF Inspector General IG Sanjay Lathkar confirmed the deaths in the encounter that took place in a remote location on the forested banks of the Koel River in area under Chhipadohar Police Station Six bodies of the rebels in black uniform were recovered The bodies are yet to be identified but Police officials said the uniforms worn by the rebels and the weapons found with them indicate they were Maoists of senior rank “An INSAS Indian Small Arms System rifle an Self Loading Rifle SLR a carbine and three other firearms have been recovered from the encounter site The other members of the Maoist squad fled the spot during the gunbattle ” said Latehar Superintendent of Police SP Anup Birtharey
28495,"['persons', 'Army', 'Army', 'Security Forces', 'SFs', 'persons']","['mob', 'Protesters']","['injured', 'storm', 'attacked', 'fire', 'injured', 'injured']","['Unknown', 'Unknown', 'Unarmed Assault', 'NotSpecified', 'Armed Assault', 'Armed Assault']","['Bandipora', 'Ajas']",['July 17'],india,2016,Three persons were injured when a mob tried to storm an Army camp in Bandipora District on July 17 reports Daily Excelsior Protesters attacked the Army camp at Ajas in the District forcing the Security Forces SFs to open fire in which the three persons were injured in the incident Police said Curfew remained in force for the third consecutive day while normal life remained paralysed in the wake of deadly clashes that have rocked the Valley following the killing of HizbulMujahideen HM ‘commander’ Burhan Wani on July 8 ago leaving 40 dead and over 3 160 injured After restricting mobile telephone services authorities have now snapped the landline connections to curb the violent protests “All 10 districts of Kashmir valley continue to remain under curfew today as a precautionary measure for maintaining law and order ” a Police official said
28079,"['Army', 'Army', 'Army']","['militants', 'militants']",['killing'],['Armed Assault'],"['Tanghdar', 'Kupwara']",['June 16'],india,2016,Army on June 16 foiled a major infiltration bid along the Line of Control LoC in Tanghdar sector of Kupwara District by killing four heavily armed militants while one Army personal also lost his life reports Daily Excelsior The deceased Army personal has been identified as Prem Bahadur Reshmi Large quantity of arms and ammunition and war like stores were recovered from the killed militants The arms and ammunition recovered include four AK 47 rifles 15 AK magazines 400 AK ammunition rounds one UBGL 7 UBGL rounds four hand grenades four R S Icon three GPS devices two matrix sheets four maps one compass one binocular two mobiles one wire cutter one monocular night sight four rucksacks and three casio wrist watches
25944,"['Police', 'Constable', 'Police', 'Police']","['Maoists', 'Maoists']","['injured', 'fire', 'fire', 'gun battle']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Sukma', 'Sukma']",['January 15'],india,2016,Meanwhile a Police Constable was injured on January 15 in an exchange of fire with Maoists in Sukma District reports The Pioneer The encounter took place in the forests under Tongpal Police Station limits when a joint team of District Reserve Group DRG and Special Task Force STF was carrying out an antiMaoist operation in the region said Sukma Additional Superintendent of Police ASP Santosh Singh While the security team was cordoning off a forest axis at Kunna when a group of armed Maoists opened fire on them following which a gun battle broke out between the two sides he added
26574,['youths'],"['Communist Party of India Maoist', 'CPI Maoist']","['abducted', 'abducted']","['Kidnapping', 'Kidnapping']",['Rayagada'],['February 27'],india,2016,The Communist Party of India Maoist CPI Maoist cadres on February 27 abducted two DongriaKondh tribal youths of Rayagada District suspecting them to be ‘Police informers’ reports The New Indian Express The abducted persons were identified as Syama Sikaka 24 and Ludu Wadeka 25
30527,"['Security Force', 'Security Force']","['militants', 'militants', 'militants', 'militants', 'militants', 'militants', 'militants', 'militants']","['killed', 'injured', 'firing', 'firing', 'firing']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Chamblayal', 'Ramgarh', 'Samba']","['November 29', 'November 29', 'November 29']",india,2016,Three militants were killed and seven Security Force personnel were injured in an encounter at Chamblayal in the Ramgarh sector of Samba District on November 29 reports Daily Excelsior The Border Security Force BSF intercepted three militants hardly when they had trekked about 100 to 200 meters inside the Indian territory at about 11 30 pm on November 28 Additional Director General BSF Chandigarh Arun Kumar said it detected suspicious movement of three persons late in the night November 28 and a Quick Reaction Team of the force swung into action laying cordon in the area “On realizing that they have been trapped the militants started firing automatic weapons and lobbing grenades on the BSF troops Unable to move further the militants got holed up in a nearby tube well hut Taking advantage of the cover they kept firing intermittently till the day break November 29 The area was kept under intense surveillance by the troops deployed awaiting day break ” the BSF said At daybreak the BSF personnel “made their move and with precise and stable fire neutralized the three militants quickly ” it said adding one constable Shyamal Ahirwar sustained injury Throughout the morning hours November 29 Pakistan kept firing intermittently to provide cover to the militants it said In the ensuing events BSF’s Jammu Deputy Inspector General B S Kasana and six other SF personnel sustained injuries it said Three AK47 rifles 18 magazines 25 live grenades three IED waist belts five chain IEDs used to blow up railway tracks Global Positioning System GPS a wireless set and Pakistan made eatables were recovered from the slain terrorists which established that the militants had been sent from across the border Sources said Pakistani Rangers fired about 15 mortar shells on the BSF and Jammu Police officials who had reached the spot after killing of the three Pakistani militants
27657,"['Central Reserve Police Force', 'CRPF', 'trooper', 'CRPF']","['Communist Party of India Maoist', 'CPI Maoist', 'Maoist']","['killed', 'attacked', 'fire']","['Assassination', 'Armed Assault', 'NotSpecified']","['Bijapur', 'Gangloor']",['May 17'],india,2016,A Central Reserve Police Force CRPF trooper was killed after Communist Party of India Maoist CPI Maoist cadres attacked a force camp in Bijapur District on May 17 reports The Times of India Officials said the incident occurred at about 3 00 am when a Maoist squad mounted sniper fire on a CRPF camp in the jungles of Rangareddy in Gangloor area of the District In the ensuing gun battle Constable Satish Gaur 28 who was on sentry duty sustained bullet injuries and later succumbed to his injuries
31986,['man'],"['unidentified', 'unidentified', 'assailants']","['killed', 'injuries', 'fired', 'shot', 'injured', 'injuries']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Raisan', 'Hangu', 'Hangu']",['August 29'],pakistan,2016,Separately a man was killed and another sustained injuries when unidentified motorcyclists fired at them in Raisan area of Hangu District on August 29 reports The News Sources said that unidentified motorcycle bourne assailants shot and injured Hanif Jan and Muhammad Karim They were taken to the District Headquarters Hospital in Hangu where Muhammad Karim succumbed to his injuries while Hanif Jan was referred to a hospital in Peshawar due to his precarious condition Following the incident the police launched a search operation in the area and arrested 10 suspected persons The police seized four hand grenades Kalashnikov two pistols and ammunition from their possession
25960,"['Police', 'Police', 'Police', 'Police']","['Maoists', 'Maoists', 'Maoists', 'Maoists']","['fire', 'fire', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Angul'],['January 16'],india,2016,Meanwhile an exchange of fire between the Police and the Maoists was reported in Tapdole forest under Takaurgarh Police Station limits in Angul District on January 16 reports The New Indian Express The forest is adjacent to Satkosia sanctuary where an armed encounter occurred last month December 2015 Confirming the encounter a senior Police official said a combing party of Central Reserve Police Force CRPF and Special Operation Group SOG personnel ventured into the forest which is used by the Maoists as transit route “At about 1 pm the Maoists who were on the top of the hill saw the combing party and opened fire at them resulting in exchange of fire for about 15 to 20 minutes No security personnel were injured while no information is available about the Maoists” said a source
31443,['activist'],,"['shot', 'dead']","['Armed Assault', 'Armed Assault']","['North Karachi', 'Karachi', 'Sindh']",['April 11'],pakistan,2016,An activist of the Muttahida Qaumi Movement MQM was shot dead in a target killing incident while he was sitting at a tea hotel in Sector 8 B of North Karachi Town in Karachi the provincial capital of Sindh on April 11 reports The News
32350,"['Lashkar i Islam', 'LI', 'militants', 'militants']",['Pakistan Air Force'],"['killed', 'killed']","['Unknown', 'Unknown']","['Rajgal', 'Rajgal']",['December 4'],pakistan,2016,12 Lashkar i Islam LI militants killed in air strikes in the Rajgal valley area of Khyber Agency in Federally Administered Tribal Areas FATA on December 4 reports The News According to security sources Pakistan Air Force jets precisely targeted militant hideouts in Rajgal valley in which 12 militants were killed and several hideouts were destroyed
27050,['garage'],"['PREPAK', 'PREPAK']","['bomb', 'attack', 'attack']","['Bombing/Explosion', 'Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Imphal Wes'],['April 4'],india,2016,The PREPAK has claimed responsibility for the bomb attack at the garage of Thounaojam Bishambor Singh 60 at Lamphel Sanakeithel Pukhri Achouba Mapal Imphal West on April 4 reports Kanglaonline on April 7 According to a statement signed by ‘Captain’ Achouba ‘Publicity Officer’ Department of Publicity Propaganda of PREPAK the attack was executed by a Mobile Team of the outfit to serve a warning to Bishambor for his involvement in fund embezzlement while he was working as a Drill Operator Geology of Mining of Industry Department The outfit alleged that Bishambor was involved in collection of huge amount of money from the people in the name of providing jobs in the department
30183,"['site', 'persons', 'contractors']","['Communist Party of India Maoist', 'CPI Maoist']","['attacked', 'ablaze', 'abducted']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack', 'NotSpecified']",['Nawada'],['November 3'],india,2016,A group of 200 Communist Party of India Maoist CPI Maoist cadres attacked a construction company site at Kharaundha station in Nawada District on November 3 and set ablaze four vehicles including two Sport Utility Vehicles SUVs reports The Telegraph The Maoists abducted four persons which included three contractors named Vinod Yadav Kailash Yadav and Sanjay Singh and a driver Shamshad They were released after they ensured a payment of 10 per cent of the project cost
30113,['youth'],"['abductors', 'constable', 'driver', 'constable']",['abduction'],['Kidnapping'],['Kamrup'],"['October 29', 'October 29']",india,2016,Guwahati City Police rescued a 25 year old youth on October 29 night within a couple of hours of his abduction reports The Telegraph Two alleged abductors including a constable of the Sashastra Seema Bal SSB and a driver were arrested in this connection Deputy Commissioner of Police East Hemanta Kumar Das said SSB constable Abdul Rahman and Sanjib Boro had abducted Raju Khan from Notboma area under Hatigaon Police Station in Kamrup District in a Hyundai i10 on October 29 night by posing as SSB officers Boro who is a civilian impersonated a sub inspector of SSB and was wearing an SSB uniform According to the Police the duo abducted Khan with an intention to extort money from him
30408,"['person', 'Central Reserve Police Force', 'CRPF', 'troopers', 'CRPF']",['unidentified militant'],"['killed', 'injured', 'blasts', 'killed', 'explosion', 'Improvised Explosive Device', 'IED', 'explosion', 'explosion', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'NotSpecified', 'Bombing/Explosion']","['Imphal West', 'Imphal West']",['November 20'],india,2016,One person was killed and two Central Reserve Police Force CRPF troopers were injured in three blasts triggered by unidentified militant outfits in Imphal West District on November 20 reports Business Standard Binod Roy was killed in an explosion of an Improvised Explosive Device IED at Singjamei Chingamathak area in Imphal West District near an Assam Rifles AR camp in the morning Police officials said The deceased stated to be a non Manipuri was en route to his iron and cement store when he fell victim to the explosion nearby the officer said Another explosion took place around 5 pm at BT Road near M sector a few meters away from the camp of the AR The spokesman of the AR said no jawan was injured in the blast About 10 minutes later another blast occurred within the All India Radio AIR complex injuring two CRPF jawan Police officials said
31410,['IDP'],"['unidentified', 'assailants']",['shot'],['Assassination'],"['Jhandokhel', 'Bannu']",['April 5'],pakistan,2016,An IDP identified as Dure Kamil was shot dead by unidentified armed assailants while he was on his way home in Jhandokhel area within the limits of Township Police Station in Bannu District on April 5 reports The News
26561,['villager'],"['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'shot', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault']",['Kundla'],['February 27'],india,2016,A villager identified as Sukhram Poyam was killed by the Communist Party of India Maoist CPI Maoist cadres at his village Kundla under Kurusnar Police Station limits of Narayanpur District on February 27 Narayanpur Additional Superintendent of Police ASP O P Sharma said reports The Times of India A group of around 20 armed cadres stormed the village and dragged out Poyam from his house They shot rounds of fire at him and fled from the spot As per preliminary investigation Maoists had branded him as supporter and informer of Police prior to his murder
28952,"['civilian', 'Policeman', 'Police', 'Police', 'Policeman', 'Police', 'civilian', 'civilians']","['militants', 'militants']","['killed', 'fired', 'fired', 'killed', 'injured']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Chamsar', 'Kulgam', 'Chamsar', 'Kulgam', 'Kulgam']",['August 12'],india,2016,A civilian and a Policeman were killed when militants fired at a Police outside a shop in Chamsar village in Kulgam District on August 12 reports Daily Excelsior Police sources said that two militants who came on a motor cycle fired at a Policeman Manzoor Ahmad who was standing outside a shop in Chamsar village in Kulgam Manzoor was working in District Police Special Branch Kulgam A civilian identified as Farooq Ahmad was also killed in the militant attack Two civilians who were also at the shop were injured
28057,"['District Reserve Group', 'DRG', 'DRG']",['Maoists'],['injured'],['Unknown'],['Narayanpur'],['June 14'],india,2016,Three District Reserve Group DRG personnel were on June 14 today injured in a fierce encounter with Maoists in the dense forests of Narayanpur District reports The Hindu The face off took place during the wee hours in the forest of Kilam Becha village when a joint squad of the DRG and local Police was carrying out an anti Maoist operation in the region Special Director General of Police Anti Maoist operations D M Awasthi said
30760,"['Indian Reserve Battalion', 'IRB', 'IRB']","['National Socialist Council of Nagaland Isak Muivah', 'NSCN IM', 'militants', 'NSCN IM']",['attacked'],['Unknown'],['Noney'],,india,2016,A group of suspected National Socialist Council of Nagaland Isak Muivah NSCN IM militants attacked a post of Indian Reserve Battalion IRB at Noney District and decamped with large number of weapons reports Times of India At least 20 weapons have been reportedly snatched from the IRB men NSCN IM spokesman V Horam denied the involvement of the outfit as suspected He said This is a political conspiracy in Manipur aimed at coming assembly elections
31508,"['Assistant Sub Inspector', 'ASI']",,"['shot', 'attack']","['Assassination', 'Assassination']",['Peshawar'],['April 27'],pakistan,2016,An Assistant Sub Inspector ASI of the Phandu Police Station identified as Qaisar Ali Shah was shot dead in a targeted attack in Yakatoot area of provincial capital Peshawar on April 27 reports The News
32057,"['Police', 'police', 'Police']",,"['injured', 'bomb', 'blast', 'blast', 'injured', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Karakar', 'Swat']",['September 12'],pakistan,2016,At least four Police personnel were injured in a remote controlled bomb blast in Karakar area of Swat District in Khyber Pakhtunkhwa KP on September 12 reports Dawn According to reports the blast occurred near a police mobile which was on a routine patrol Four personnel were injured in the blast The Police mobile was partially damaged in the explosion
29665,"['Assam Rifles', 'AR', 'officer', 'Officer', 'AR', 'AR']","['militants', 'militants']","['injured', 'ambushed', 'injured', 'attack', 'attack', 'fire']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Ukhrul'],['September 30'],india,2016,An Assam Rifles AR officer identified as Major Mandip Singh was seriously injured when militants ambushed a convoy in Ukhrul District on September 30 reports The Sentinel Major Mandip Singh Commanding Officer of a company of 31 AR was injured in the attack between Kamjong and Kongtong He was flown to the military hospital at Leimakhong about 20 km away from Imphal informed sources said The militants used explosives and automatic rifles in the attack The troopers retaliated leading to heavy exchange of fire for over 30 minutes As additional security personnel rushed from a nearby AR camp the insurgents escaped
30243,['machineries'],"['Left Wing Extremists', 'LWEs']","['ablaze', 'assaulted', 'fire']","['Facility/Infrastructure Attack', 'Unarmed Assault', 'Facility/Infrastructure Attack']","['Seraikela Kharsawan', 'Khunti', 'Khunti']",['November 7'],india,2016,Suspected Naxalites Left Wing Extremists LWEs set ablaze eight road construction machineries in Seraikela Kharsawan and Khunti Districts a senior Police officer said on November 7 reports The Telegraph Peoples Liberation Front of India PLFI cadres assaulted labourers and set on fire one excavator one dumper one tipping kit and a truck after chasing away the labourers at Bamahni village in Khunti District today afternoon Superintendent of Police SP Anish Gupta said PLFI is a splinter group of the Communist Party of India Maoist CPI Maoist
26909,"['Security Force', 'SF']","['Communist Party of India Maoist', 'CPI Maoist']","['fire', 'fire']","['Armed Assault', 'Armed Assault']",['Kandhamal'],['March 28'],india,2016,An exchange of fire occurred between the Communist Party of India Maoist CPI Maoist and Security Force SF personnel inside the forest near Ladapadar under Gochhapada Police Station limits of Kandhamal District on March 28 reports The Hindu It occurred while personnel of Special Operation Group SOG were involved in an anti Maoist operation in the area The exchange of fire continued for 15 to 20 minutes The Maoists managed to escape from the spot and no injury was reported from either side The security personnel seized goods of day to day use of Maoists from the spot
26952,"['AR', 'AR', 'AR']","['Peopleâ€™s Revolutionary Party of Kangleipak', 'PREPAK', 'PREPAK']","['attack', 'fired', 'attack']","['Armed Assault', 'Armed Assault', 'Armed Assault']","['Manipur', 'Imphal', 'Imphal']",['March 31'],india,2016,Insurgent group People’s Revolutionary Party of Kangleipak PREPAK on March 31 claimed responsibility for an attack at an AR post near the Manipur capital Imphal on March 30 reports The Sentinel A press release issued by ‘Captain’ Achouba leader of the outfit said they attacked the post of the AR 40 Battalion located at Lilong in Thoubal District about 15 kilometres away from the state capital Imphal AR sources said there was no casualty in the bomb blast at 8 40 p m on March 30 Though the Security Force SF personnel fired at the militants they managed to escape Achouba said a “special force unit of the Red Army” the military wing of PREPAK had carried out the attack as part of the ongoing “war” to reclaim “independence” Such attacks will continue he said
30111,"['shopkeeper', 'wife']",['unidentified assailants'],"['shot', 'injured', 'fired', 'fired']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Moreh', 'Chandel']",['October 29'],india,2016,A non local shopkeeper Dharmendra Kumar alias Aju 40 was shot dead by unidentified assailants in Manipur’s border town of Moreh in Chandel District on October 29 night reports Nagaland Post The deceased wife Chanda was also severely injured when suspected militants fired several rounds of guns Police said that two armed persons suspected to be militants coming on a two wheeler fired several rounds at a shop
