id,target,source,action,action_type,location,date,country,year,news
27292,"['Salesman', 'salesman', 'salesman']","['unidentified assailants', 'unidentified assailants']","['shot', 'abduct', 'fired', 'hit', 'shot']","['Armed Assault', 'Kidnapping', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Imphal West'],['April 22'],india,2016,"Salesman of a hard ware store of Kanglatongbi, Shantipur in Imphal West District was shot at by some unidentified assailants on April 22, reports The Sangai Express. Five persons who came in a car entered into the hardware store and tried to abduct salesman Rakesh Shah (17) at gun point. As Rakesh resisted the unidentified assailants, a tussle ensued and one of the assailants drew out a gun and fired at Rakesh. Rakesh was hit by a bullet on the thigh and he was taken to Raj Medicity. It is suspected that the salesman was shot in connection with a monetary demand."
30224,"['equipments', 'tractor', 'water tank', 'mixture machine', 'road roller']","['Maoist', 'Maoist']","['set on fire', 'set on fire']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Seraikela Kharsawan'],"['November 6,']",india,2016,"Meanwhile, Maoist cadres set on fire four equipments engaged in road construction at Hesakocha village in Seraikela Kharsawan District on November 6, reports The Telegraph. Chandil Sub Divisional Police Officer (SDPO), Sandeep Bhagat said the cadres have set on fire a tractor, a water tank, a mixture machine and a road roller last evening and the Maoist squad led by Maharaj Pramanik, which is active in the area, is suspected to be behind it. The demand of levy by the rebels was suspected to be reason behind the incident, he said adding a massive search has been launched in Hesakocha jungle by security personnel."
27537,"['District Reserve Guard', 'DRG', 'civilian', 'DRG']","['Communist Party of IndiaMaoist', 'CPIMaoist']","['killed', 'injured', 'Improvised Explosive Device', 'IED', 'blasts', 'landmine', 'blast', 'injured', 'injuries']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Sukma'],['May 9'],india,2016,"A trooper of District Reserve Guard (DRG) was killed and a civilian injured in two separate Improvised Explosive Device (IED) blasts triggered by Communist Party of IndiaMaoist (CPIMaoist) cadres in Sukma District on May 9, reports The Times of India. Police said that a composite team of Central Reserve Police Force (CRPF) and DRG was patrolling the region, ensuring security at Maraiguda construction site when Madakam Joga, an assistant constable stepped on a landmine laid by Maoists that triggered the blast leaving Joga severely injured. He later succumbed to injuries."
30588,"['Assam Rifles', 'AR', 'Jawans', 'AR', 'vehicle', 'AR', 'AR', 'jawans']","['Khaplang faction', 'National Socialist Council of Nagaland', 'NSCN K', 'NSCN K', 'NSCN K']","['attack', 'killing', 'injuring', 'ambush', 'killed', 'killed', 'injured', 'ambush', 'killed', 'injured', 'injury', 'killed']","['Unknown', 'Unknown', 'Unknown', 'Unknown', 'NotSpecified', 'Unknown', 'Unknown', 'NotSpecified', 'Unknown', 'Unknown', 'Unknown', 'Unknown']",['Tirap'],['December 3'],india,2016,"Khaplang faction of National Socialist Council of Nagaland (NSCN K) on December 4 claimed responsibility for the attack on 16 Assam Rifles (AR) convoy, killing two Jawans(troopers) and injuring eight others in Nginu village in Tirap District of Arunachal Pradeshnear India Myanmar border on December 3, reports Nagaland Post. In a press statement, NSCN K ‘Ministry of Information Publicity (MIP)’ claimed that during the ambush one AR vehicle was completely reduced to ashes and all the occupants killed.Refuting the statement that only two ARjawans were killed and eight injured during the ambush, MIP claimed that more than nine AR jawansincluding an officer was killed on the spot and several others injured. MIP however said that there was no casualty injury on their side.MIP further maintained that the NSCN K Naga army would continue to sanitize their territory from forceful occupation by Indian military. Meanwhile, according to reports, the AR jawans killed in the December 3ambush were identified as Rifleman Shree Bhagwan and RiflemanNanwang S. Konyak."
31873,['tribal elder'],['Unidentified assailants'],"['shot', 'opened fire', 'injuries', 'died']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']",['Lasbela'],['July 27'],pakistan,2016,"A tribal elder, Mir Bashir Ahmed Bizenjo, was shot dead in Hub town of Lasbela Districton July 27 evening, reports Dawn. Unidentified assailants barged into the house of Mr Bizenjo near Asad Chowk and opened fire on him. He suffered multiple bullet injuries and died while being taken to hospital. He was cousin of former Balochistan Assembly deputy speaker Mir Abdul Qadoos Bizenjo and brother of Awaran District Council Chairman Naseer Ahmed Bizenjo."
31227,"['Frontier Corps', 'FC', 'FC']",,"['improvised explosive device', 'IED', 'explosion', 'injured', 'attack']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['South Waziristan Agency', 'SWA']",['February 23'],pakistan,2016,An improvised explosive device IED explosion injured seven Frontier Corps FC personnel in Tayarza tehsil revenue unit of South Waziristan Agency SWA on February 23 reports Dawn The FC vehicle was on routine patrolling of the area when it came under attack
30822,"['employees', 'employees', 'employees']",['unidentified assailants'],"['shot', 'injured']","['Armed Assault', 'Armed Assault']",['Kamrup'],['December 22'],india,2016,"A group of employees of Suvam Mustard Oil Company were shot and one of the employees, identified as Lohit Das was injured by unidentified assailants at Rangia Bhatkuchi in Kamrup (rural) District on December 22, reports The Sentinel. The group of employees was coming towards Nalbari from Tamulpur after collecting cash from different businessmen of Tamulpur. The assailants allegedly snatched about INR 1 lakh from the group."
32275,"['student', 'Policeman', 'student']",['unidentified assailants'],"['killed', 'injured', 'killing', 'opened fire', 'died', 'injured', 'injured', 'killing']","['Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault', 'Armed Assault']","['Karachi', 'Karachi', 'Sindh', 'Karachi']",['November 11'],pakistan,2016,"A Karachi University (KU) student and a Policeman were killed while two others critically injured in a fresh wave of target killing in Karachi, the provincial capital of Sindh, on November 11, reports The News. According to details, the unidentified assailants opened fire at three students from KU, who were riding on their motorcycle in Block 4 of Gulistan e Jauhar area under Gulshan Town in Karachi. As a result one student identified as Murtaza died instantly while his colleagues Shahid and Ehsan were crucially injured. “The dead and injured belonged to the Shia community and it appeared to be target killing incident,” said Police official."
27325,"['Regional Institute of Medical Sciences', 'RIMS']",['Unidentified assailants'],"['hand grenade', 'grenade']","['Bombing/Explosion', 'Bombing/Explosion']",['Imphal'],['April 26'],india,2016,"A powerful hand grenade was hurled at the outpatient department at the Regional Institute of Medical Sciences (RIMS) in Imphal on April 26, but no one was injured in the attack, reports The Sentinel. Unidentified assailants hurled the grenade. Sources said bombs have been regularly hurled at this medical college under the Union Ministry of Health and Family Welfare, as insurgent groups accuse hospital officials of indulging in corruption and malpractice. The house and government quarters of M. Amuba, the hospital’s medical superintendent, have also been attacked many times in the past despite the fact that the premises are guarded by security personnel round the clock."
27491,"['sympathiser', 'Tritiya Prastuti Committee', 'TPC', 'sympathiser', 'TPC', 'TPC']","['Communist Party of IndiaMaoist', 'CPIMaoist', 'CPIMaoist']","['shot', 'shooting']","['Armed Assault', 'Armed Assault']","['Palamau', 'Palamau']",['May 6'],india,2016,A sympathiser of the Tritiya Prastuti Committee TPC was shot dead allegedly by members of rival group in Palamau District on May 6 reports Business Standard Suspected armed Communist Party of IndiaMaoist CPIMaoist cadres arrived at village Ghasidag under Bisrampur Police Station area in Palamau District in the early hours and dragged the sympathiser of TPC Guddu Singh from his house before shooting him dead Deputy Superintendent of Police DSP Hiralal Ravi said TPC is a splinter group of the CPIMaoist
28872,"['Policeman', 'Policeman']",['Militants'],"['fired', 'rifle grenades']","['Bombing/Explosion', 'Bombing/Explosion']",['Kupwara'],['August 7'],india,2016,"Militants fired two rifle grenades towards the house of a Policeman at Kralpora in Kupwara District on August 7, reports Daily Excelsior. However, no major damage was done. Two days ago protesters pelted stones at the house of the Policeman."
31599,['soldiers'],,"['injured', 'roadside bomb', 'blast', 'blast']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Khyber'],['May 16'],pakistan,2016,"65At least four soldiers were injured in a roadside bomb blast in Sandana area, near Nari Baba locality of Bazaar Zakhakhel in Khyber Agency of Federally Administered Tribal Areas (FATA) on May 16, reports Dawn. No outfit claimed responsibility for the blast."
29505,['cadre'],"['Armed Garo National Liberation Army', 'GNLA', 'GNLA']","['killed', 'executed']","['Unknown', 'Unknown']",['West Garo Hills'],['September 20'],india,2016,"Armed Garo National Liberation Army (GNLA) militants killed a former cadre, identified as Tiangsil G Momin at Rongsakgre in West Garo Hills District on September 20 night, reports The Shillong Times. Police suspect that GNLA ‘commander in chief (C in C)’ Sohan D Shira was also present at the time of the killing. The group, comprising more than 20 militants entered the village at night and chased 28 year old Tiangsil G Momin till they caught and executed him. The anti dacoity camp of the Police is located 800m away from the murder site."
31862,"['Jamiat Ulema e Islam Fazl', 'JUI F', 'son', 'JUI F', 'son']",['Unidentified militants'],"['killed', 'opened fire']","['Armed Assault', 'Armed Assault']","['Kech', 'Balochistan']",['July 24'],pakistan,2016,"Unidentified militants killed Jamiat Ulema e Islam Fazl (JUI F) leader Mufti Ehtishamul Haq and his son in Tump tehsil (revenue unit) of Kech District in Balochistan on July 24, reports Daily Times. Levies sources said armed assailants opened fire on the former JUI F District Chief, killing him on the spot along with his son."
33045,['worker'],['militants'],['abducted'],['Kidnapping'],"['Kabul', 'Kabul']",['June 9'],afghanistan,2016,"On June 9, suspected militants abducted an Indian female aid worker, identified as Judith D’ Souza from Afghanistan’s capital Kabul, Indian and Afghan officials said on June 10, reports India Tribune. She was working as a senior technical advisor on gender with the Aga Khan Developmental Network in Kabul, sources in New Delhi said."
30033,"['villagers', 'villagers', 'villagers']","['Communist Party of IndiaMaoist', 'CPIMaoist']","['abducted', 'abducted', 'abducted']","['Kidnapping', 'Kidnapping', 'Kidnapping']","['Kalahandi', 'Kalahandi']",['October 24'],india,2016,"The Communist Party of IndiaMaoist (CPIMaoist) cadres reportedly abducted a group of villagers from Kalahandi District in connection with an encounter that had taken place last month, Police said on October 25,reports New Indian Express. Police later recovered one body. Police sources said the Maoists had forcibly taken eight villagers, including five from Katlang village under Bijepur Police limits, two from Salpang village and one from Karli village under Bhawanipatna Sadar Police limits. One body has been recovered, and the deceased has been identified as Chena Harijan of Katlang. Harijan’s throat was found to have been slit by a sharp weapon. The fate of the other abducted persons is yet to be ascertained. Suspecting the role of villagers in tipping off Police about their movements last month which led to an encounter at Bijapur area on September 15, Maoists abducted a few of them, including a village guard of Salpang, the Police claimed. Kalahandi Superintendent of Police (SP), Brijesh Rai said antiMaoist forces have rushed to the spot but there has been no further information. The abduction came just hours after a joint operation by Andhra Pradesh (AP) and Odisha Police on the border between the States that killed 28 ultras, including three top cadres on October 24."
26197,"['Sashastra Seema Bal', 'SSB']","['Communist Party of India Maoist', 'CPI Maoist']","['injured', 'Improvised Explosive Device', 'IED', 'explosion', 'blast', 'blast', 'IED']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']","['Kanker', 'Kanker']",['February 1'],india,2016,"Two Sashastra Seema Bal (SSB) personnel were injured in an Improvised Explosive Device (IED) explosion triggered by the Communist Party of India Maoist (CPI Maoist) cadres in Kanker District on February 1, reports The Hindu. The blast occurred when the Security Force (SF) personnel were patrolling to ensure security to the under construction railway track between Kacche and Bhaismudi villages in Bhanupratappur region, Kanker Superintendent of Police (SP) Jitendra Singh Meena said. “Constables Ayon Mandal and Parmanand Maurya have sustained superficial injuries in the blast,” the SP added. Preliminary probe revealed that the IED, placed in a pressure cooker, was planted under a heap of murrum, around 30 metres away from the under construction railway track, the SP said."
